Date,Open,High,Low,Close,Adj Close,Volume
2003-07-08,100.5,101.29000091552734,100.16999816894531,101.1500015258789,67.97240447998047,30952500
2003-07-09,100.91999816894531,101.4000015258789,100.02999877929688,100.58000183105469,67.58931732177734,36528500
2003-07-10,99.83999633789062,100.04000091552734,98.62999725341797,99.30000305175781,66.72921752929688,49777700
2003-07-11,99.38999938964844,100.44999694824219,99.38999938964844,100.23999786376953,67.3608627319336,39976300
2003-07-14,101.19999694824219,101.9000015258789,100.44999694824219,100.7300033569336,67.69012451171875,42114900
2003-07-15,101.37999725341797,101.45999908447266,99.94999694824219,100.51000213623047,67.54232025146484,42573600
2003-07-16,100.80999755859375,100.87000274658203,99.2300033569336,99.91999816894531,67.14581298828125,39894200
2003-07-17,99.1500015258789,99.87999725341797,98.16000366210938,98.5,66.19158172607422,52253500
2003-07-18,99.0199966430664,99.80000305175781,98.45999908447266,99.51000213623047,66.87032318115234,35698100
2003-07-21,99.44999694824219,99.48999786376953,97.8499984741211,98.27999877929688,66.04377746582031,34786000
2003-07-22,98.69000244140625,99.41000366210938,97.91999816894531,99.16999816894531,66.64183044433594,49968300
2003-07-23,99.20999908447266,99.44999694824219,98.27999877929688,99.23999786376953,66.68888092041016,37275400
2003-07-24,99.98999786376953,100.33999633789062,98.37000274658203,98.48999786376953,66.18489837646484,40896200
2003-07-25,98.66000366210938,100.29000091552734,98.04000091552734,100.2300033569336,67.35413360595703,43241100
2003-07-28,100.37000274658203,100.9800033569336,99.66999816894531,99.86000061035156,67.10553741455078,34382800
2003-07-29,100.13999938964844,100.26000213623047,98.68000030517578,99.4000015258789,66.79637908935547,53472100
2003-07-30,99.5999984741211,99.75,98.93000030517578,99.16000366210938,66.6351089477539,28363300
2003-07-31,99.9800033569336,100.91000366210938,99.16999816894531,99.38999938964844,66.78968048095703,54937200
2003-08-01,99.19000244140625,99.52999877929688,98.23999786376953,98.51000213623047,66.19828796386719,49321000
2003-08-04,98.30999755859375,99.0,97.0,98.51000213623047,66.19828796386719,55214100
2003-08-05,98.41000366210938,98.76000213623047,96.33999633789062,96.41999816894531,64.7938461303711,61415600
2003-08-06,96.69000244140625,98.05999755859375,96.41999816894531,96.9800033569336,65.17015075683594,50096900
2003-08-07,97.16999816894531,98.06999969482422,96.76000213623047,98.0,65.85557556152344,43427400
2003-08-08,98.31999969482422,98.55000305175781,97.76000213623047,98.27999877929688,66.04377746582031,27357300
2003-08-11,98.26000213623047,99.04000091552734,97.83999633789062,98.6500015258789,66.2923812866211,34631400
2003-08-12,98.70999908447266,99.58999633789062,98.41999816894531,99.55000305175781,66.8971939086914,43285600
2003-08-13,99.81999969482422,99.8499984741211,98.52999877929688,99.04000091552734,66.55448150634766,36152000
2003-08-14,99.0999984741211,99.75,98.44999694824219,99.30999755859375,66.73591613769531,35525100
2003-08-15,99.36000061035156,99.79000091552734,99.12000274658203,99.62000274658203,66.94422149658203,12567000
2003-08-18,99.93000030517578,100.5999984741211,99.73999786376953,100.4800033569336,67.52217102050781,22873800
2003-08-19,100.69000244140625,100.94000244140625,100.0,100.86000061035156,67.77749633789062,37437700
2003-08-20,100.29000091552734,100.88999938964844,100.16000366210938,100.44999694824219,67.50198364257812,21295300
2003-08-21,101.05000305175781,101.5199966430664,100.4000015258789,100.7699966430664,67.717041015625,46494200
2003-08-22,101.75,101.81999969482422,99.7300033569336,99.7699966430664,67.0450210571289,52040300
2003-08-25,99.70999908447266,100.83000183105469,99.27999877929688,99.93000030517578,67.15254974365234,23473000
2003-08-26,99.5,100.38999938964844,98.83000183105469,100.11000061035156,67.27351379394531,45065800
2003-08-27,100.05000305175781,100.36000061035156,99.56999969482422,100.13999938964844,67.29366302490234,18919500
2003-08-28,100.4000015258789,101.0,99.66000366210938,100.76000213623047,67.71031951904297,27402400
2003-08-29,100.61000061035156,101.4800033569336,100.4800033569336,101.44000244140625,68.16726684570312,28706600
2003-09-02,101.63999938964844,102.87999725341797,101.05000305175781,102.80000305175781,69.0811996459961,49419100
2003-09-03,103.02999877929688,103.69999694824219,102.77999877929688,103.36000061035156,69.45748901367188,44912400
2003-09-04,103.0999984741211,103.55000305175781,102.76000213623047,103.41000366210938,69.49109649658203,28381000
2003-09-05,102.94000244140625,103.55000305175781,102.4000015258789,102.83000183105469,69.10137939453125,31637300
2003-09-08,103.04000091552734,103.87999725341797,102.93000030517578,103.68000030517578,69.67253112792969,32632800
2003-09-09,103.37000274658203,103.45999908447266,102.68000030517578,103.0,69.21554565429688,35053200
2003-09-10,102.52999877929688,102.80000305175781,101.55000305175781,101.95999908447266,68.5167007446289,45904900
2003-09-11,102.0999984741211,102.76000213623047,101.83999633789062,102.26000213623047,68.71826171875,38396300
2003-09-12,101.91000366210938,102.63999938964844,101.3499984741211,102.44999694824219,68.84595489501953,42524800
2003-09-15,102.5199966430664,102.62999725341797,101.94999694824219,102.08999633789062,68.60405731201172,21312800
2003-09-16,102.2300033569336,103.63999938964844,102.16999816894531,103.58000183105469,69.6053466796875,37892600
2003-09-17,103.4800033569336,103.79000091552734,103.05000305175781,103.37999725341797,69.470947265625,31885800
2003-09-18,103.4000015258789,104.69999694824219,103.16999816894531,104.5999984741211,70.29075622558594,30243600
2003-09-19,104.2699966430664,104.5999984741211,103.4000015258789,103.66999816894531,69.9332504272461,34331600
2003-09-22,102.8499984741211,102.95999908447266,102.02999877929688,102.55000305175781,69.17772674560547,36677400
2003-09-23,102.58999633789062,103.29000091552734,102.36000061035156,102.94000244140625,69.44081115722656,32489200
2003-09-24,103.12000274658203,103.22000122070312,101.06999969482422,101.11000061035156,68.20629119873047,41694700
2003-09-25,101.41000366210938,101.87999725341797,100.19999694824219,100.27999877929688,67.64641571044922,52673100
2003-09-26,100.44000244140625,100.66000366210938,99.8499984741211,99.94999694824219,67.42381286621094,42914700
2003-09-29,100.30000305175781,100.98999786376953,99.79000091552734,100.93000030517578,68.08491516113281,36771600
2003-09-30,100.4800033569336,100.76000213623047,99.25,99.94999694824219,67.42381286621094,70764500
2003-10-01,100.23999786376953,102.18000030517578,100.19999694824219,102.08000183105469,68.86068725585938,65797600
2003-10-02,101.93000030517578,102.55999755859375,101.62999725341797,102.44999694824219,69.11024475097656,44591500
2003-10-03,103.66999816894531,104.27999877929688,103.08000183105469,103.38999938964844,69.74436950683594,48806900
2003-10-06,103.4800033569336,103.98999786376953,103.19999694824219,103.86000061035156,70.0614242553711,20226500
2003-10-07,103.26000213623047,104.30999755859375,102.91000366210938,104.26000213623047,70.33122253417969,42602900
2003-10-08,104.33000183105469,104.38999938964844,103.41000366210938,104.0,70.15589141845703,30920800
2003-10-09,104.87999725341797,105.22000122070312,103.83000183105469,104.27999877929688,70.34477233886719,40066500
2003-10-10,104.2699966430664,104.5999984741211,103.91000366210938,104.56999969482422,70.54037475585938,22682800
2003-10-13,104.70999908447266,105.29000091552734,104.51000213623047,104.9000015258789,70.76296997070312,23825600
2003-10-14,104.80000305175781,105.43000030517578,104.36000061035156,105.2699966430664,71.0125732421875,38484400
2003-10-15,105.86000061035156,105.88999938964844,104.63999938964844,104.98999786376953,70.82368469238281,39021700
2003-10-16,104.68000030517578,105.7300033569336,104.6500015258789,105.41000366210938,71.10701751708984,32772200
2003-10-17,105.47000122070312,105.62999725341797,103.9800033569336,104.26000213623047,70.33122253417969,32790300
2003-10-20,104.44999694824219,105.04000091552734,103.94000244140625,105.04000091552734,70.85740661621094,27657000
2003-10-21,104.81999969482422,105.27999877929688,104.31999969482422,104.86000061035156,70.73599243164062,26729100
2003-10-22,104.02999877929688,104.19000244140625,103.19000244140625,103.54000091552734,69.84557342529297,33914500
2003-10-23,102.88999938964844,103.94999694824219,102.83999633789062,103.3499984741211,69.71736907958984,45830500
2003-10-24,102.83000183105469,103.58000183105469,102.18000030517578,103.58000183105469,69.87255859375,51723600
2003-10-27,103.73999786376953,104.18000030517578,103.2699966430664,103.62999725341797,69.9062728881836,32460200
2003-10-28,103.9800033569336,105.1500015258789,103.81999969482422,105.04000091552734,70.85740661621094,34956200
2003-10-29,104.7699966430664,105.43000030517578,103.87000274658203,105.18000030517578,70.95187377929688,30955400
2003-10-30,105.79000091552734,105.97000122070312,104.80000305175781,105.4000015258789,71.10025787353516,39123100
2003-10-31,105.4000015258789,105.73999786376953,105.22000122070312,105.30000305175781,71.03279876708984,25761600
2003-11-03,105.75,106.61000061035156,105.70999908447266,105.98999786376953,71.4982681274414,37589300
2003-11-04,105.98999786376953,106.2699966430664,105.58000183105469,105.76000213623047,71.34312438964844,31421600
2003-11-05,105.48999786376953,105.97000122070312,104.9000015258789,105.83999633789062,71.3970718383789,33558800
2003-11-06,105.5999984741211,106.44000244140625,105.0999984741211,106.4000015258789,71.77483367919922,28392300
2003-11-07,106.63999938964844,106.72000122070312,105.56999969482422,105.61000061035156,71.241943359375,31723200
2003-11-10,105.73999786376953,105.83999633789062,105.01000213623047,105.18000030517578,70.95187377929688,25530800
2003-11-11,105.08999633789062,105.33000183105469,104.80000305175781,105.1500015258789,70.93160247802734,26558600
2003-11-12,105.2300033569336,106.47000122070312,105.16000366210938,106.33000183105469,71.72760772705078,28000000
2003-11-13,106.01000213623047,106.54000091552734,105.77999877929688,106.36000061035156,71.74784851074219,29714800
2003-11-14,106.4000015258789,106.94999694824219,105.29000091552734,105.45999908447266,71.1407699584961,49158500
2003-11-17,104.91000366210938,105.13999938964844,104.04000091552734,104.93000030517578,70.78323364257812,44382100
2003-11-18,105.23999786376953,105.44999694824219,103.69999694824219,103.83999633789062,70.04793548583984,41155000
2003-11-19,104.02999877929688,105.01000213623047,103.91999816894531,104.72000122070312,70.64154815673828,29827000
2003-11-20,104.0,105.23999786376953,103.75,103.77999877929688,70.0074462890625,53578700
2003-11-21,104.23999786376953,104.33000183105469,103.62000274658203,104.20999908447266,70.29752349853516,30016000
2003-11-24,104.69000244140625,105.77999877929688,104.68000030517578,105.58999633789062,71.22842407226562,28906400
2003-11-25,105.7300033569336,106.41999816894531,105.44999694824219,105.98999786376953,71.4982681274414,37580000
2003-11-26,106.41999816894531,106.44999694824219,105.38999938964844,106.37000274658203,71.75460815429688,33053600
2003-11-28,106.27999877929688,106.66000366210938,106.19999694824219,106.44999694824219,71.80855560302734,10507500
2003-12-01,106.8499984741211,107.68000030517578,106.80000305175781,107.5999984741211,72.58433532714844,38699000
2003-12-02,107.37999725341797,107.7699966430664,107.06999969482422,107.33000183105469,72.40218353271484,35352000
2003-12-03,107.6500015258789,108.08000183105469,107.06999969482422,107.16000366210938,72.28752136230469,39078600
2003-12-04,107.16999816894531,107.72000122070312,106.94000244140625,107.5999984741211,72.58433532714844,36089500
2003-12-05,107.12000274658203,107.80000305175781,106.62000274658203,106.8499984741211,72.0783920288086,28824400
2003-12-08,106.73999786376953,107.63999938964844,106.68000030517578,107.56999969482422,72.56411743164062,32482900
2003-12-09,107.9000015258789,107.93000030517578,106.54000091552734,106.73999786376953,72.00422668457031,43596100
2003-12-10,106.7699966430664,106.9800033569336,105.95999908447266,106.7300033569336,71.99745178222656,36915400
2003-12-11,106.68000030517578,108.0999984741211,106.66999816894531,107.93000030517578,72.80695343017578,45304000
2003-12-12,107.97000122070312,108.19999694824219,107.38999938964844,108.13999938964844,72.94861602783203,34142200
2003-12-15,109.16999816894531,109.2300033569336,107.4800033569336,107.5999984741211,72.58433532714844,38693400
2003-12-16,107.68000030517578,108.5,107.5199966430664,108.16000366210938,72.96209716796875,32894200
2003-12-17,108.05999755859375,108.5,107.80000305175781,108.5,73.19145202636719,23198800
2003-12-18,108.55000305175781,109.7300033569336,108.38999938964844,109.72000122070312,74.01445770263672,29353100
2003-12-19,109.30000305175781,109.37000274658203,108.58000183105469,108.9000015258789,73.8083724975586,41465100
2003-12-22,108.79000091552734,109.66000366210938,108.77999877929688,109.66000366210938,74.3234634399414,27611300
2003-12-23,109.4800033569336,109.94999694824219,109.37999725341797,109.7300033569336,74.37091064453125,24741200
2003-12-24,109.5199966430664,109.87999725341797,109.43000030517578,109.62000274658203,74.29638671875,8055800
2003-12-26,109.70999908447266,110.08000183105469,109.62999725341797,109.69999694824219,74.3506088256836,8308400
2003-12-29,110.0999984741211,111.2699966430664,109.77999877929688,111.16000366210938,75.34014892578125,22483700
2003-12-30,111.08999633789062,111.2699966430664,110.8499984741211,111.18000030517578,75.3536376953125,19559500
2003-12-31,111.22000122070312,111.5199966430664,110.83999633789062,111.27999877929688,75.42144775390625,31501800
2004-01-02,111.73999786376953,112.19000244140625,110.7300033569336,111.2300033569336,75.38758087158203,38072300
2004-01-05,111.69000244140625,112.5199966430664,111.58999633789062,112.44000244140625,76.20767211914062,27959800
2004-01-06,112.16000366210938,112.7300033569336,112.0,112.55000305175781,76.28224182128906,20472800
2004-01-07,112.38999938964844,113.05999755859375,111.88999938964844,112.93000030517578,76.53975677490234,30170400
2004-01-08,113.25,113.41000366210938,112.7699966430664,113.37999725341797,76.84475708007812,36438400
2004-01-09,112.83000183105469,113.5,112.2699966430664,112.38999938964844,76.17375946044922,54084300
2004-01-12,112.55000305175781,113.25,112.36000061035156,113.22000122070312,76.7363052368164,31564100
2004-01-13,113.08999633789062,113.2300033569336,111.76000213623047,112.55999755859375,76.28900146484375,54239700
2004-01-14,112.76000213623047,113.66000366210938,112.66999816894531,113.5,76.92610168457031,30112800
2004-01-15,113.56999969482422,114.05999755859375,112.58000183105469,113.77999877929688,77.11587524414062,38408700
2004-01-16,114.04000091552734,114.30999755859375,113.62999725341797,114.2300033569336,77.42084503173828,31922700
2004-01-20,114.52999877929688,114.6500015258789,113.81999969482422,114.19999694824219,77.4005126953125,29863000
2004-01-21,114.12999725341797,115.30000305175781,113.72000122070312,115.0999984741211,78.01053619384766,30725000
2004-01-22,115.13999938964844,115.37999725341797,114.58000183105469,114.80000305175781,77.80718994140625,29888500
2004-01-23,115.0,115.37000274658203,113.94999694824219,114.43000030517578,77.55644226074219,44245300
2004-01-26,114.38999938964844,115.93000030517578,114.37999725341797,115.87000274658203,78.53240203857422,30460600
2004-01-27,115.75,116.5,114.6500015258789,114.68000030517578,77.72586822509766,35322800
2004-01-28,114.9800033569336,115.27999877929688,112.94000244140625,113.37000274658203,76.83798217773438,52621300
2004-01-29,113.55999755859375,113.8499984741211,112.55999755859375,113.4800033569336,76.9124984741211,60117100
2004-01-30,113.5199966430664,113.72000122070312,113.08999633789062,113.4800033569336,76.9124984741211,30984400
2004-02-02,113.69999694824219,114.68000030517578,113.12000274658203,113.97000122070312,77.24464416503906,38832400
2004-02-03,113.73999786376953,114.13999938964844,113.44000244140625,113.77999877929688,77.11587524414062,25093500
2004-02-04,113.19000244140625,113.7300033569336,112.79000091552734,112.8499984741211,76.48555755615234,39332600
2004-02-05,113.16999816894531,113.54000091552734,112.77999877929688,113.18000030517578,76.7092056274414,37226800
2004-02-06,113.41999816894531,114.69999694824219,113.19999694824219,114.44999694824219,77.56999206542969,37216000
2004-02-09,114.66999816894531,114.87000274658203,114.29000091552734,114.4800033569336,77.59030151367188,24851300
2004-02-10,114.27999877929688,115.13999938964844,114.26000213623047,114.8499984741211,77.8410873413086,27908100
2004-02-11,114.8499984741211,116.38999938964844,114.16999816894531,116.06999969482422,78.66797637939453,42965700
2004-02-12,115.97000122070312,116.2699966430664,115.58000183105469,115.6500015258789,78.38330841064453,27814700
2004-02-13,115.81999969482422,116.19999694824219,114.75,115.12999725341797,78.03083801269531,44739900
2004-02-17,115.8499984741211,116.43000030517578,115.7699966430664,116.16999816894531,78.73573303222656,23984300
2004-02-18,116.19999694824219,116.5999984741211,115.3499984741211,115.66000366210938,78.3900375366211,28618000
2004-02-19,116.33000183105469,116.38999938964844,115.05999755859375,115.2300033569336,78.0986557006836,51146200
2004-02-20,115.4800033569336,115.55999755859375,114.31999969482422,114.87999725341797,77.8614273071289,46728800
2004-02-23,115.22000122070312,115.26000213623047,114.16999816894531,114.58999633789062,77.66485595703125,36357000
2004-02-24,114.2699966430664,114.98999786376953,113.02999877929688,114.38999938964844,77.5293197631836,43953000
2004-02-25,114.45999908447266,115.05999755859375,114.31999969482422,114.87000274658203,77.8546371459961,31213600
2004-02-26,114.61000061035156,115.29000091552734,114.33999633789062,114.94000244140625,77.90206146240234,29683000
2004-02-27,115.19000244140625,115.73999786376953,114.62999725341797,115.0199966430664,77.95628356933594,39312000
2004-03-01,115.43000030517578,116.33999633789062,115.25,116.16000366210938,78.72892761230469,33130800
2004-03-02,115.94000244140625,116.97000122070312,115.2300033569336,115.4800033569336,78.26807403564453,38556400
2004-03-03,115.25,115.87000274658203,114.91999816894531,115.69000244140625,78.4104232788086,31346200
2004-03-04,115.72000122070312,116.0999984741211,115.5199966430664,115.98999786376953,78.61371612548828,21060000
2004-03-05,115.41999816894531,116.94999694824219,115.27999877929688,116.37999725341797,78.87803649902344,55905600
2004-03-08,116.33999633789062,116.62000274658203,114.91000366210938,114.95999908447266,77.91561889648438,39281600
2004-03-09,115.0999984741211,115.20999908447266,114.23999786376953,114.5,77.60385131835938,39746100
2004-03-10,114.72000122070312,114.7699966430664,112.55999755859375,112.58000183105469,76.30254364013672,67671800
2004-03-11,112.4000015258789,113.2699966430664,111.0999984741211,111.12000274658203,75.31303405761719,89134800
2004-03-12,111.7300033569336,112.70999908447266,111.58000183105469,112.58000183105469,76.30254364013672,54012200
2004-03-15,112.2699966430664,112.3499984741211,110.9000015258789,111.19999694824219,75.36724853515625,57677200
2004-03-16,111.77999877929688,112.05999755859375,110.83999633789062,111.79000091552734,75.76714324951172,59832600
2004-03-17,112.18000030517578,113.26000213623047,112.0999984741211,113.04000091552734,76.6143569946289,41607300
2004-03-18,112.69999694824219,113.2699966430664,111.93000030517578,113.06999969482422,76.6346664428711,60014300
2004-03-19,112.41000366210938,112.56999969482422,111.04000091552734,111.05999755859375,75.53624725341797,48636200
2004-03-22,110.54000091552734,110.56999969482422,109.0999984741211,109.6500015258789,74.5772476196289,62752100
2004-03-23,110.25,110.4000015258789,109.36000061035156,109.45999908447266,74.44800567626953,54080200
2004-03-24,109.58000183105469,110.13999938964844,108.8499984741211,109.55000305175781,74.50923156738281,51584300
2004-03-25,110.08000183105469,111.30000305175781,109.79000091552734,111.0,75.49542236328125,49873600
2004-03-26,110.95999908447266,111.79000091552734,110.80000305175781,111.02999877929688,75.5158462524414,37409500
2004-03-29,111.62999725341797,112.73999786376953,111.58000183105469,112.58999633789062,76.57685089111328,44113600
2004-03-30,112.30000305175781,113.06999969482422,112.22000122070312,112.97000122070312,76.83531188964844,39059900
2004-03-31,112.98999786376953,113.4000015258789,112.37999725341797,113.0999984741211,76.92373657226562,48517600
2004-04-01,113.06999969482422,113.87000274658203,113.05000305175781,113.77999877929688,77.38618469238281,45103800
2004-04-02,114.80999755859375,114.83999633789062,113.9000015258789,114.63999938964844,77.97113037109375,50987700
2004-04-05,114.45999908447266,115.37999725341797,114.44000244140625,115.2699966430664,78.39960479736328,30251800
2004-04-06,114.83000183105469,115.18000030517578,114.62000274658203,114.9000015258789,78.14798736572266,28420900
2004-04-07,114.94999694824219,114.9800033569336,114.11000061035156,114.62999725341797,77.9643325805664,45890500
2004-04-08,115.41000366210938,115.41000366210938,113.73999786376953,114.37000274658203,77.78751373291016,46929700
2004-04-12,114.58000183105469,115.08000183105469,114.56999969482422,114.81999969482422,78.09356689453125,23085200
2004-04-13,115.26000213623047,115.30000305175781,113.0199966430664,113.20999908447266,76.99855041503906,56210300
2004-04-14,112.61000061035156,113.63999938964844,112.55000305175781,113.38999938964844,77.1209716796875,62322300
2004-04-15,113.44999694824219,113.77999877929688,112.36000061035156,112.95999908447266,76.82850646972656,61602500
2004-04-16,113.37999725341797,114.05000305175781,112.9800033569336,113.83000183105469,77.42024993896484,47059200
2004-04-19,113.55000305175781,113.98999786376953,113.2699966430664,113.83000183105469,77.42024993896484,28277600
2004-04-20,114.08000183105469,114.31999969482422,111.77999877929688,111.91999816894531,76.12113952636719,53299400
2004-04-21,112.19999694824219,112.94999694824219,111.87000274658203,112.66999816894531,76.6312484741211,50177300
2004-04-22,112.4800033569336,114.66999816894531,112.44000244140625,114.25,77.70587921142578,62071500
2004-04-23,114.41999816894531,114.56999969482422,113.79000091552734,114.36000061035156,77.78067016601562,29395700
2004-04-26,114.5,114.94000244140625,113.5999984741211,114.19999694824219,77.67185974121094,35515200
2004-04-27,114.2300033569336,115.12000274658203,113.95999908447266,114.30000305175781,77.73988342285156,43485500
2004-04-28,113.88999938964844,114.01000213623047,112.5,112.81999969482422,76.73328399658203,50165800
2004-04-29,112.72000122070312,113.31999969482422,111.16000366210938,111.83000183105469,76.0599365234375,69687600
2004-04-30,112.16999816894531,112.37999725341797,110.9000015258789,110.95999908447266,75.46820831298828,48681400
2004-05-03,111.37000274658203,112.29000091552734,111.3499984741211,112.1500015258789,76.27759552001953,33758000
2004-05-04,112.25,113.26000213623047,111.66000366210938,112.05999755859375,76.21636199951172,51185100
2004-05-05,112.41000366210938,112.95999908447266,112.16000366210938,112.77999877929688,76.70606231689453,34405000
2004-05-06,112.0199966430664,112.58999633789062,111.0,111.80999755859375,76.04635620117188,54997000
2004-05-07,111.22000122070312,112.2300033569336,109.95999908447266,109.95999908447266,74.78807830810547,60950000
2004-05-10,109.44000244140625,109.75,108.36000061035156,108.83000183105469,74.01956176757812,75279400
2004-05-11,109.45999908447266,110.05000305175781,109.33000183105469,109.75,74.64524841308594,48300600
2004-05-12,109.56999969482422,110.54000091552734,108.05999755859375,110.44999694824219,75.12137603759766,90830500
2004-05-13,109.76000213623047,110.80999755859375,109.62999725341797,109.98999786376953,74.80847930908203,57393700
2004-05-14,109.94999694824219,110.73999786376953,109.2699966430664,110.04000091552734,74.8425064086914,54123100
2004-05-17,108.88999938964844,109.5,108.41000366210938,109.0999984741211,74.20315551757812,55020400
2004-05-18,109.48999786376953,109.94000244140625,109.33000183105469,109.6500015258789,74.5772476196289,30193100
2004-05-19,110.5,111.18000030517578,109.1500015258789,109.2699966430664,74.31880187988281,54804100
2004-05-20,109.44999694824219,109.87000274658203,109.04000091552734,109.62000274658203,74.55683898925781,38082900
2004-05-21,109.97000122070312,110.55000305175781,109.47000122070312,109.80999755859375,74.68605041503906,47480400
2004-05-24,110.52999877929688,110.76000213623047,109.68000030517578,110.2699966430664,74.9989242553711,40961500
2004-05-25,109.9000015258789,111.9800033569336,109.5999984741211,111.8499984741211,76.07353210449219,48668000
2004-05-26,111.66000366210938,112.29000091552734,111.51000213623047,112.23999786376953,76.33881378173828,35977000
2004-05-27,112.54000091552734,113.02999877929688,112.05999755859375,112.87000274658203,76.76729583740234,45306900
2004-05-28,112.7300033569336,112.87999725341797,112.36000061035156,112.86000061035156,76.76049041748047,23367200
2004-06-01,112.45999908447266,112.86000061035156,111.87000274658203,112.70999908447266,76.65846252441406,41044700
2004-06-02,113.02999877929688,113.4800033569336,112.45999908447266,113.12999725341797,76.9441146850586,39774200
2004-06-03,112.80999755859375,113.19000244140625,112.06999969482422,112.08999633789062,76.23680877685547,38688300
2004-06-04,112.9800033569336,113.58000183105469,112.70999908447266,112.9800033569336,76.84209442138672,32739500
2004-06-07,113.43000030517578,114.80999755859375,113.41999816894531,114.69999694824219,78.01193237304688,31643800
2004-06-08,114.37000274658203,114.91999816894531,114.16999816894531,114.86000061035156,78.12075805664062,32846500
2004-06-09,114.51000213623047,114.69999694824219,113.72000122070312,113.79000091552734,77.39299011230469,36737600
2004-06-10,114.04000091552734,114.3499984741211,113.93000030517578,114.3499984741211,77.77391052246094,21711000
2004-06-14,113.81999969482422,113.8499984741211,112.87000274658203,113.22000122070312,77.00533294677734,34633000
2004-06-15,113.9000015258789,114.44999694824219,113.51000213623047,114.0199966430664,77.54946899414062,37445000
2004-06-16,114.0,114.19999694824219,113.69999694824219,114.0,77.53582763671875,26633400
2004-06-17,113.8499984741211,114.06999969482422,113.33000183105469,113.83000183105469,77.42024993896484,28402400
2004-06-18,113.2699966430664,114.22000122070312,113.18000030517578,113.62999725341797,77.56632995605469,31799800
2004-06-21,113.75,114.13999938964844,113.12999725341797,113.19999694824219,77.27276611328125,25284000
2004-06-22,113.12999725341797,113.87999725341797,112.66999816894531,113.7699966430664,77.661865234375,37334000
2004-06-23,113.61000061035156,114.83999633789062,113.41999816894531,114.75,78.330810546875,35580000
2004-06-24,114.55999755859375,114.93000030517578,114.26000213623047,114.38999938964844,78.0850830078125,35272100
2004-06-25,114.41000366210938,114.94000244140625,113.68000030517578,113.83999633789062,77.70967864990234,32837900
2004-06-28,114.5199966430664,114.61000061035156,113.41000366210938,113.44999694824219,77.44343566894531,40824500
2004-06-29,113.52999877929688,114.16999816894531,113.41999816894531,113.91999816894531,77.76425170898438,28418100
2004-06-30,114.06999969482422,114.79000091552734,113.6500015258789,114.52999877929688,78.18064880371094,52230600
2004-07-01,114.25,114.4000015258789,112.58000183105469,112.94000244140625,77.0953140258789,57734700
2004-07-02,113.16000366210938,113.29000091552734,112.5999984741211,112.87999725341797,77.0543441772461,34615100
2004-07-06,112.37000274658203,112.44999694824219,111.62999725341797,111.88999938964844,76.3785400390625,38698200
2004-07-07,111.80999755859375,112.56999969482422,111.75,112.22000122070312,76.60381317138672,29839800
2004-07-08,111.80999755859375,112.31999969482422,111.19999694824219,111.44000244140625,76.0713882446289,45291100
2004-07-09,111.72000122070312,111.94000244140625,111.37999725341797,111.7300033569336,76.26933288574219,27412900
2004-07-12,111.5199966430664,112.04000091552734,111.0,111.77999877929688,76.30347442626953,35691300
2004-07-13,111.91999816894531,112.0199966430664,111.5999984741211,111.86000061035156,76.35807037353516,26752000
2004-07-14,111.26000213623047,112.38999938964844,111.12000274658203,111.5199966430664,76.1259536743164,54089400
2004-07-15,111.73999786376953,111.91000366210938,110.69999694824219,110.80000305175781,75.63451385498047,38403500
2004-07-16,111.56999969482422,111.66999816894531,110.44000244140625,110.70999908447266,75.57304382324219,40871200
2004-07-19,110.75,110.95999908447266,109.98999786376953,110.23999786376953,75.25218963623047,39592800
2004-07-20,110.52999877929688,111.9000015258789,110.25,111.63999938964844,76.20789337158203,46679800
2004-07-21,111.81999969482422,112.05999755859375,109.44999694824219,109.58000183105469,74.80168914794922,56241100
2004-07-22,109.36000061035156,110.38999938964844,108.7699966430664,109.87999725341797,75.00645446777344,72477100
2004-07-23,109.62000274658203,109.70999908447266,108.69000244140625,108.95999908447266,74.37847900390625,49610500
2004-07-26,109.19000244140625,109.43000030517578,108.20999908447266,108.75,74.23507690429688,49679100
2004-07-27,109.05000305175781,110.11000061035156,108.97000122070312,109.7699966430664,74.93138122558594,51295100
2004-07-28,109.55000305175781,110.37000274658203,108.58999633789062,110.0999984741211,75.15664672851562,65862300
2004-07-29,110.54000091552734,110.87000274658203,110.0,110.56999969482422,75.47745513916016,52200500
2004-07-30,110.31999969482422,110.9000015258789,110.0999984741211,110.83999633789062,75.66179656982422,41581700
2004-08-02,110.19000244140625,111.36000061035156,110.05000305175781,111.06999969482422,75.8188247680664,38263100
2004-08-03,110.93000030517578,111.05999755859375,110.16000366210938,110.20999908447266,75.23175811767578,40948800
2004-08-04,109.88999938964844,110.75,109.63999938964844,110.19999694824219,75.22488403320312,40763200
2004-08-05,110.29000091552734,110.37999725341797,108.2699966430664,108.4000015258789,73.99617004394531,50772000
2004-08-06,107.62999725341797,107.95999908447266,106.62000274658203,106.8499984741211,72.93812561035156,74729000
2004-08-09,107.0199966430664,107.4800033569336,106.87000274658203,107.0,73.0405044555664,37476300
2004-08-10,107.30999755859375,108.41000366210938,107.26000213623047,108.37999725341797,73.98253631591797,55870600
2004-08-11,107.68000030517578,108.33000183105469,107.0999984741211,108.16000366210938,73.83235931396484,52933200
2004-08-12,107.68000030517578,107.94999694824219,106.62999725341797,106.9800033569336,73.02685546875,50015900
